Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire
2069A;15;BL;MOA;C516.5004.01;NON;;Valeur;avec un lien de dépendance en à l'étranger :;
2069A;15;BM;MOA;C516.5004.01;NON;;Valeur;Opérations confiées à des organismes de recherche publics, à des établissements d'enseignement supérieur délivrant un diplôme conférant un grade de master, à des fondations de coopération scientifique agréées ou à des établissements publics de coopération scientifique, à des fondations reconnues d'utilité publique du secteur de la recherche agréées ou à des centres techniques exerçant des missions d'intérêt général, à certaines associations régies par la loi de 1901 et sociétés de capitaux sans lien de dépendance en France : (indiquer le double du montant);
2069A;15;BN;MOA;C516.5004.01;NON;;Valeur;sans lien de dépendance à l'étranger :;
2069A;15;BP;MOA;C516.5004.01;NON;;Valeur;Total des opérations confiées aux organismes de recherche publics;
2069A;15;BQ;MOA;C516.5004.01;NON;;Valeur;Opérations confiées à des organismes de recherche privés ou experts scientifiques ou techniques agréés avec un lien de dépendance en France;
2069A;15;BR;MOA;C516.5004.01;NON;;Valeur;avec un lien de dépendance à l'étranger;
2069A;15;BS;MOA;C516.5004.01;NON;;Valeur;Opérations confiées à des organismes de recherche privés ou experts scientifiques ou techniques agréés sans lien de dépendance en France;
2069A;15;BT;MOA;C516.5004.01;NON;;Valeur;sans lien de dépendance à l'étranger;
2069A;15;BU;MOA;C516.5004.01;NON;;Valeur;Total des opérations confiées à des organismes de recherche privés ou experts scientifiques ou techniques agréés;
2069A;15;BV;MOA;C516.5004.01;NON;;Valeur;Plafonnement des opérations de sous-traitance confiées à des organismes de recherche privés ou experts scientifiques ou techniques agréés;
2069A;15;BX;MOA;C516.5004.01;NON;;Valeur;Total des opérations de sous-traitance;
2069A;15;BY;MOA;C516.5004.01;NON;;Valeur;Plafonnement des opérations de sous-traitance confiées à des organismes avec un lien de dépendance;
2069A;15;BZ;MOA;C516.5004.01;NON;;Valeur;Montant plafonné des opérations de sous-traitance confiées à des organismes sans lien de dépendance;
2069A;15;CA;MOA;C516.5004.01;NON;;Valeur;Montant des dépenses de recherche;
2069A;15;CB;MOA;C516.5004.01;NON;;Valeur;Montant des subventions publiques remboursables ou non;
2069A;15;CC;MOA;C516.5004.01;NON;;Valeur;Pour les sous-traitants, le montant des sommes encaissées au titre des opérations de recherche qui leur ont été confiées;
2069A;15;CD;MOA;C516.5004.01;NON;;Valeur;Montant des dépenses exposées auprès de tiers au titre de prestations de conseil pour l'octroi du bénéfice du crédit d'impôt;
2069A;15;CE;MOA;C516.5004.01;NON;;Valeur;Montant des remboursements de subventions publiques;
2069A;15;CF;MOA;C516.5004.01;NON;;Valeur;Montant net total des dépenses de recherche;
2069A;15;CG;MOA;C516.5004.01;NON;;Valeur;Frais de collection;
2069A;15;CH;MOA;C516.5004.01;NON;;Valeur;Frais de défense des dessins et modèles dans la limite de 60 000€;
2069A;15;CJ;MOA;C516.5004.01;NON;;Valeur;Total des dépenses de collection;
2069A;15;CK;MOA;C516.5004.01;NON;;Valeur;Montant des subventions publiques remboursables ou non;
2069A;15;CL;MOA;C516.5004.01;NON;;Valeur;Montant des dépenses exposées auprès de tiers au titre de prestations de conseil pour l'octroi du bénéfice du crédit d'impôt;
2069A;15;CM;MOA;C516.5004.01;NON;;Valeur;Montant des remboursements de subventions publiques;
2069A;15;CN;MOA;C516.5004.01;NON;;Valeur;Montant net total des dépenses de collection;
2069A;15;CP;MOA;C516.5004.01;NON;;Valeur;Montant net total des dépenses de recherche et de collection;
2069A;15;CQ;MOA;C516.5004.01;NON;;Valeur;Montant net total des dépenses de recherche;
2069A;15;CR;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt;
2069A;15;CS;MOA;C516.5004.01;NON;;Valeur;Quote-part de crédit d'impôt résultant de la participation de l'entreprise dans des sociétés de personnes ou groupements assimilés;
2069A;15;CT;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt pour les dépenses de recherche;
2069A;15;CU;MOA;C516.5004.01;NON;;Valeur;Montant net total des dépenses de collection;
2069A;15;CV;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt pour dépenses de collection exposées par l'entreprise avant plafonnement;
2069A;15;CW;MOA;C516.5004.01;NON;;Valeur;Quote-part de crédit d'impôt résultant de la participation de l'entreprise dans des sociétés de personnes ou groupements assimilés;
2069A;15;CX;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt pour dépenses de collection avant plafonnement des aides;
2069A;15;CY;MOA;C516.5004.01;NON;;Valeur;Montant des aides de minimis accordées à l'entreprise dans les conditions du règlement;
2069A;15;CZ;MOA;C516.5004.01;NON;;Valeur;Montant cumulé;
2069A;15;DA;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt pour dépenses de collection après plafonnement;
2069A;15;DB;MOA;C516.5004.01;NON;;Valeur;Montant total du crédit d'impôt au titre des dépenses de recherche et de collection;
2069A;15;DC;MOA;C516.5004.01;NON;;Valeur;Montant net total des dépenses de recherche limité à 100 000 000 €;
2069A;15;DD;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt relatif aux dépenses de recherche;
2069A;15;DE;MOA;C516.5004.01;NON;;Valeur;Indiquer la part des dépenses de recherche supérieure à 100 000 000 €;
2069A;15;DF;MOA;C516.5004.01;NON;;Valeur;Déterminer le montant du crédit d'impôt relatif à la fraction supérieure à 100 000 000 €;
2069A;15;DG;MOA;C516.5004.01;NON;;Valeur;Montant total du crédit d'impôt;
2069A;15;DH;MOA;C516.5004.01;NON;;Valeur;Quote-part de crédit d'impôt résultant de la participation de l'entreprise dans des sociétés de personnes ou groupements assimilés;
2069A;15;DJ;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt pour les dépenses de recherche;
2069A;15;DK;MOA;C516.5004.01;NON;;Valeur;Montant net total des dépenses de collection;
2069A;15;DL;MOA;C516.5004.01;NON;;Valeur;Plafond disponible;
2069A;15;DM;MOA;C516.5004.01;NON;;Valeur;Crédit d'impôt pour dépenses de collection exposées par l'entreprise;
2069A;15;DN;MOA;C516.5004.01;NON;;Valeur;Crédit d'impôt lorsque la part des dépenses de collection excède le plafond disponible;
2069A;15;DP;MOA;C516.5004.01;NON;;Valeur;Crédit d'impôt pour dépenses de collection exposées par l'entreprise avant plafonnement;
2069A;15;DQ;MOA;C516.5004.01;NON;;Valeur;Quote-part de crédit d'impôt résultant de la participation de l'entreprise dans des sociétés de personnes ou groupements assimilés;
2069A;15;DR;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt avant plafonnement des aides;
2069A;15;DS;MOA;C516.5004.01;NON;;Valeur;Montant des aides de minimis accordées à l'entreprise dans les conditions du règlement (CE) n°1998/2006 de la Commission du 15 de. 2006;
2069A;15;DT;MOA;C516.5004.01;NON;;Valeur;Montant cumulé;
2069A;15;DU;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt pour dépenses de collection après plafonnement;
2069A;15;DV;MOA;C516.5004.01;NON;;Valeur;Montant total du crédit d'impôt au titre des dépenses de recherche et de collection;
2069A;15;DW;MOA;C516.5004.01;NON;;Valeur;Dotations aux amortissements des immobilisations affectées aux opérations de conception de prototypes ou installations pilites de nouveaux produits;
2069A;15;DX;MOA;C516.5004.01;NON;;Valeur;Dépenses de personnel affecté à la réalisation d'opérations de conception de prototypes ou installations pilotes de nouveaux produits;
2069A;15;DY;MOA;C516.5004.01;NON;;Valeur;Autres dépenses de fonctionnement;
2069A;15;DZ;MOA;C516.5004.01;NON;;Valeur;Dotations aux amortissements, frais de prise et de maintenance de brevets et de certificats d'obtention végétale, frais de dépôt de dessins et modèles;
2069A;15;EA;MOA;C516.5004.01;NON;;Valeur;Frais de défense des brevets, certificats d'obtention végétale, dessins et modèles;
2069A;15;EB;MOA;C516.5004.01;NON;;Valeur;Opérations confiées à des entreprises ou bureaux d'études et d'ingénierie agréés;
2069A;15;EC;MOA;C516.5004.01;NON;;Valeur;Montant total des dépenses d'innovation réalisées par l'entreprise;
2069A;15;ED;MOA;C516.5004.01;NON;;Valeur;Total des dépenses d'innovation après plafonnement;
2069A;15;EE;MOA;C516.5004.01;NON;;Valeur;Montant encaissé des subventions publiques remboursables ou non;
2069A;15;EF;MOA;C516.5004.01;NON;;Valeur;Pour les sous-traitants, montant des sommes au titre des travaux d'innovation qui leur ont été confiées;
2069A;15;EG;MOA;C516.5004.01;NON;;Valeur;Montant des dépenses exposées auprès de tiers au titre de prestations de conseil pour l'octroi du bénéfice du crédit d'impôt;
2069A;15;EH;MOA;C516.5004.01;NON;;Valeur;Montant des remboursements de subventions publiques;
2069A;15;EJ;MOA;C516.5004.01;NON;;Valeur;Montant total du crédit d'impôt;
2069A;15;EK;MOA;C516.5004.01;NON;;Valeur;Quote-part de crédit d'impôt résultant de la participation de l'entreprise dans des sociétés de personnes ou groupements assimilés;
2069A;15;EL;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt au titre des dépenses d'innovation;
2069A;15;EM;MOA;C516.5004.01;NON;;Valeur;Montant total du crédit d'impôt au titre des dépenses de recherche, de collection et d'innovation;
2069A;15;EN;NAD;0000.3164.01;OUI;;AdresseVille;Ville des sociétés de personnes ou groupement assimilés - Cadre V;COMPLET
2069A;15;EN;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays des sociétés de personnes ou groupement assimilés - Cadre V;COMPLET
2069A;15;EN;NAD;0000.3251.01;OUI;;AdresseCodePostal;Code postal des sociétés de personnes ou groupement assimilés - Cadre V;COMPLET
2069A;15;EN;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie des sociétés de personnes ou groupement assimilés - Cadre V;COMPLET
2069A;15;EN;NAD;C059.3042.02;OUI;;AdresseComplement;Complément de distribution des sociétés de personnes ou groupement assimilés - Cadre V;COMPLET
2069A;15;EN;NAD;C059.3042.03;OUI;;AdresseHameau;Lieu-dit, hameau des sociétés de personnes ou groupement assimilés - Cadre V;COMPLET
2069A;15;EN;NAD;C080.3036.01;OUI;;Designation;Désignation des sociétés de personnes ou groupement assimilés - Cadre V;COMPLET
2069A;15;EN;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de désignation des sociétés de personnes ou groupement assimilés - Cadre V;COMPLET
2069A;15;EN;NAD;C080.3036.03;OUI;;DesignationSuite2;Forme juridique des sociétés de personnes ou groupement assimilés - Cadre V;COMPLET
2069A;15;EN;NAD;C082.3039.01;OUI;;Identifiant;Siren des sociétés de personnes ou groupement assimilés - Cadre V;COMPLET
2069A;15;EP;PCD;C501.5482.01;OUI;;Valeur;% des droits détenus dans la société - Cadre V;
2069A;15;EQ;MOA;C516.5004.01;OUI;;Valeur;Quote-part du crédit d'impôt pour dépenses de recherche - Cadre V;
2069A;15;ER;MOA;C516.5004.01;OUI;;Valeur;Quote-part du crédit d'impôt pour dépenses de collection  - Cadre V;
2069A;15;ES;MOA;C516.5004.01;OUI;;Valeur;Quote-part du crédit d'impôt pour dépenses d'innovation  - Cadre V;
2069A;15;ET;MOA;C516.5004.01;NON;;Valeur;Quote-part du crédit d'impôt pour dépenses de recherche - TOTAL  - Cadre V;
2069A;15;EU;MOA;C516.5004.01;NON;;Valeur;Quote-part du crédit d'impôt pour dépenses de collection - TOTAL  - Cadre V;
2069A;15;EV;MOA;C516.5004.01;NON;;Valeur;Quote-part du crédit d'impôt pour dépenses d'innovation - TOTAL  - Cadre V;
2069A;15;EW;NAD;0000.3164.01;OUI;;AdresseVille;Ville des sociétés de personnes ou groupement assimilés - Cadre VI;COMPLET
2069A;15;EW;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays des sociétés de personnes ou groupement assimilés - Cadre VI;COMPLET
2069A;15;EW;NAD;0000.3251.01;OUI;;AdresseCodePostal;Code postal des sociétés de personnes ou groupement assimilés - Cadre VI;COMPLET
2069A;15;EW;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie des sociétés de personnes ou groupement assimilés - Cadre VI;COMPLET
2069A;15;EW;NAD;C059.3042.02;OUI;;AdresseComplement;Complément de distribution des sociétés de personnes ou groupement assimilés - Cadre VI;COMPLET
2069A;15;EW;NAD;C059.3042.03;OUI;;AdresseHameau;Lieu-dit, hameau des sociétés de personnes ou groupement assimilés - Cadre VI;COMPLET
2069A;15;EW;NAD;C080.3036.01;OUI;;Designation;Désignation des sociétés de personnes ou groupement assimilés  - Cadre VI;COMPLET
2069A;15;EW;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de désignation des sociétés de personnes ou groupement assimilés - Cadre VI;COMPLET
2069A;15;EW;NAD;C080.3036.03;OUI;;DesignationSuite2;Forme juridique des sociétés de personnes ou groupement assimilés - Cadre VI;COMPLET
2069A;15;EW;NAD;C082.3039.01;OUI;;Identifiant;Siren des sociétés de personnes ou groupement assimilés - Cadre VI;COMPLET
2069A;15;EX;PCD;C501.5482.01;OUI;;Valeur;% des droits détenus dans la société - Cadre VI;
2069A;15;EY;MOA;C516.5004.01;OUI;;Valeur;Quote-part du crédit d'impôt pour dépenses de recherche - Cadre VI;
2069A;15;EZ;MOA;C516.5004.01;OUI;;Valeur;Quote-part du crédit d'impôt pour dépenses de collection - Cadre VI;
2069A;15;FA;MOA;C516.5004.01;OUI;;Valeur;Quote-part du crédit d'impôt pour dépenses d'innovation - Cadre VI;
2069A;15;FB;MOA;C516.5004.01;NON;;Valeur;Quote-part du crédit d'impôt pour dépenses de recherche - TOTAL - Cadre VI;
2069A;15;FC;MOA;C516.5004.01;NON;;Valeur;Quote-part du crédit d'impôt pour dépenses de collection - TOTAL - Cadre VI;
2069A;15;FD;MOA;C516.5004.01;NON;;Valeur;Quote-part du crédit d'impôt pour dépenses d'innovation - TOTAL - Cadre VI;
2069A;15;FE;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt - Cas Général;
2069A;15;FF;MOA;C516.5004.01;NON;;Valeur;Montant imputé sur l'impôt sur les sociétés - Cas Général;
2069A;15;FG;MOA;C516.5004.01;NON;;Valeur;Montant restant à imputer les 3 années suivantes - Cas Général;
2069A;15;FH;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt - Cas particuliers;
2069A;15;FJ;MOA;C516.5004.01;NON;;Valeur;Montant imputé sur l'impôt sur les sociétés - Cas particuliers;
2069A;15;FK;MOA;C516.5004.01;NON;;Valeur;Montant dont la restitution est demandée - Cas particuliers;
2069A;15;FL;MOA;C516.5004.01;NON;;Valeur;Montant des créances dont la mobilisation est demandée;
2069A;15;FM;MOA;C516.5004.01;NON;;Valeur;Montant des créances dont la mobilisation est demandée;
2069A;15;FN;DTM;C507.2380.01;NON;102;Valeur;Date Signature;Format attendu : yyyyMMdd
2069A;15;FP;NAD;0000.3164.01;NON;;AdresseVille;Ville Signature;SIGNATURE
2069A;15;FP;NAD;C080.3036.01;NON;;Designation;Dénomination Signataire;SIGNATURE
2069A;15;FP;NAD;C080.3036.02;NON;;DesignationSuite1;Complément de dénomination Signataire;SIGNATURE
2069A;15;FP;NAD;C080.3036.03;NON;;DesignationSuite2;Complément 2 de dénomination Signataire;SIGNATURE
2069A;15;FQ;DTM;C507.2380.01;NON;602;Valeur;Dépenses engagées au titre de l'année;Format attendu : yyyy
2069A;15;FR;RFF;C506.1154.01;NON;;Valeur;Code activité NAF;
2069A;15;FS;QTY;C186.6060.01;NON;;Valeur;Nombre de sociétés constituant le groupe (y compris la société mère) pour lesquelles une déclaration 2069-A-SD est ou sera déposée;
2069RCI;15;AA;NAD;0000.3164.01;NON;;AdresseVille;Ville de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069RCI;15;AA;NAD;0000.3207.01;NON;;AdresseCodePays;Pays de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069RCI;15;AA;NAD;0000.3251.01;NON;;AdresseCodePostal;Code postal de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069RCI;15;AA;NAD;C059.3042.01;NON;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069RCI;15;AA;NAD;C059.3042.02;NON;;AdresseComplement;Complément de distribution de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069RCI;15;AA;NAD;C059.3042.03;NON;;AdresseHameau;Lieu-dit, hameau de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069RCI;15;AA;NAD;C080.3036.01;NON;;Designation;Désignation de la société membre de groupe pour lequel le formulaire est déposé ou de la société tête de groupe;COMPLET
2069RCI;15;AA;NAD;C080.3036.02;NON;;DesignationSuite1;Complément de désignation de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069RCI;15;AA;NAD;C080.3036.03;NON;;DesignationSuite2;Forme juridique de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069RCI;15;AA;NAD;C082.3039.01;NON;;Identifiant;Siren de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069RCI;15;AB;CCI;C889.7111.01;NON;TBX;Valeur;Néant;
2069RCI;15;AC;CCI;C889.7111.01;NON;TBX;Valeur;Société bénéficiant du régimes fiscal des groupes;
2069RCI;15;AE;CCI;C889.7111.01;NON;TBX;Valeur;PME au sens communautaire;
2069RCI;15;AF;CCI;C889.7111.01;OUI;CR1;Valeur;Créances non reportables et non restituables Crédit d'impôt;
2069RCI;15;AG;MOA;C516.5004.01;OUI;;Valeur;Créances non reportables et non restituables Montant;
2069RCI;15;AJ;CCI;C889.7111.01;OUI;CR2;Valeur;Créances reportables Crédit d'impôt;
2069RCI;15;AK;MOA;C516.5004.01;OUI;;Valeur;Créances reportables Montant;
2069RCI;15;AM;MOA;C516.5004.01;NON;;Valeur;Créances reportables CICE Montant total des rémunérations versées n'excédant pas 2,5 SMIC et ouvrant droit à crédit d'impôt;
2069RCI;15;AN;MOA;C516.5004.01;NON;;Valeur;Créances reportables CICE Montant des rémunérations éligibles à la majoration pour les salariés des professions pour lesquelles le paiement des congés et des charges sur les indemnités de congés est mutualisé entre les employeurs affiliés obligatoirement aux caisses de compensation prévue à l'article L.3141-30 du code du travail;
2069RCI;15;AP;MOA;C516.5004.01;NON;;Valeur;Créances reportables CICE Quote-part de crédit d'impôt résultant de la participation de l'entreprise dans des sociétés de personnes ou groupements assimilés;
2069RCI;15;AQ;CCI;C889.7111.01;OUI;CR3;Valeur;Créances non reportables et restituables au titre de l'exercice Crédit d'impôt;
2069RCI;15;AR;MOA;C516.5004.01;OUI;;Valeur;Créances non reportables et restituables au titre de l'exercice Montant;
2069RCI;15;AT;FTX;C108.4440.01;NON;;TexteLibre1;Précisions sur l'utilisation des crédits d'impôts;
2072C;15;AA;QTY;C186.6060.01;NON;;Valeur;Nombre d'annexes 1;
2072C;15;AB;QTY;C186.6060.01;NON;;Valeur;Nombre d'annexes 2;
2072C;15;AC;QTY;C186.6060.01;NON;;Valeur;Nombre d'annexes 8;
2072C;15;AD;MOA;C516.5004.01;NON;;Valeur;Revenu brut;
2072C;15;AE;MOA;C516.5004.01;NON;;Valeur;Paiement sur travaux;
2072C;15;AF;MOA;C516.5004.01;NON;;Valeur;Total frais et charges;
2072C;15;AG;DTM;C507.2380.01;NON;102;Valeur;Date de signature;Format attendu : yyyyMMdd
2072C;15;AH;NAD;0000.3164.01;NON;;AdresseVille;Lieu de signature;SIGNATURE
2072C;15;AH;NAD;C080.3036.01;NON;;Designation;Nom, prénom du signataire;SIGNATURE
2072C;15;AH;NAD;C080.3036.02;NON;;DesignationSuite1;Qualité, complément de nom du signataire;SIGNATURE
2072C;15;AH;NAD;C080.3036.03;NON;;DesignationSuite2;Titre du signataire;SIGNATURE
2072C;15;AJ;MOA;C516.5004.01;NON;;Valeur;Intérêts des emprunts;
2072C;15;AK;MOA;C516.5004.01;NON;;Valeur;Résultat net;
2072C;15;AL;MOA;C516.5004.01;NON;;Valeur;Total des produits d'exploitation BIC/IS;
2072C;15;AM;MOA;C516.5004.01;NON;;Valeur;Total des produits d'exploitation BA;
2072C;15;AN;MOA;C516.5004.01;NON;;Valeur;Résultat d'exploitation BIC/IS;
2072C;15;AP;MOA;C516.5004.01;NON;;Valeur;Résultat d'exploitation BA;
2072C;15;AQ;MOA;C516.5004.01;NON;;Valeur;Résultat financier BIC/IS;
2072C;15;AR;MOA;C516.5004.01;NON;;Valeur;Résultat financier BA;
2072C;15;AS;MOA;C516.5004.01;NON;;Valeur;Résultat exceptionnel BIC/IS;
2072C;15;AT;MOA;C516.5004.01;NON;;Valeur;Résultat exceptionnel BA;
2072C;15;AU;MOA;C516.5004.01;NON;;Valeur;Résultat fiscal BIC/IS;
2072C;15;AV;MOA;C516.5004.01;NON;;Valeur;Résultat fiscal BA;
2072C;15;BE;QTY;C186.6060.01;NON;;Valeur;Nombre d'associés;
2072C;15;BF;QTY;C186.6060.01;NON;;Valeur;Nombre total de parts de la société au 1er janvier de l'année déclarée;
2072C;15;BG;MOA;C516.5004.01;NON;;Valeur;Montant global des produits financiers réalisés par la société immobilière;
2072C;15;BH;MOA;C516.5004.01;NON;;Valeur;Montant global des produits exceptionnels (plus-values de cession) réalisés par la société immobilière;
2072C;15;BJ;NAD;0000.3164.01;OUI;;AdresseVille;Ville du tiers bénéficiaire;NOM/DENOMINATION IDENTIFIANT ADRESSE
2072C;15;BJ;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays du tiers bénéficiaire;NOM/DENOMINATION IDENTIFIANT ADRESSE
2072C;15;BJ;NAD;0000.3251.01;OUI;;AdresseCodePostal;Code postal du tiers bénéficiaire;NOM/DENOMINATION IDENTIFIANT ADRESSE
2072C;15;BJ;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Adresse du tiers bénéficiaire;NOM/DENOMINATION IDENTIFIANT ADRESSE
2072C;15;BJ;NAD;C059.3042.02;OUI;;AdresseComplement;Complément d'adresse du tiers bénéficiaire;NOM/DENOMINATION IDENTIFIANT ADRESSE
2072C;15;BJ;NAD;C059.3042.03;OUI;;AdresseHameau;Lieu-dit, hameau du tiers bénéficiaire;NOM/DENOMINATION IDENTIFIANT ADRESSE
2072C;15;BJ;NAD;C080.3036.01;OUI;;Designation;Nom, prénom, dénomination du tiers bénéficiaire;NOM/DENOMINATION IDENTIFIANT ADRESSE
2072C;15;BJ;NAD;C080.3036.02;OUI;;DesignationSuite1;Qualité, complément de nom ou dénomination du tiers bénéficiaire;NOM/DENOMINATION IDENTIFIANT ADRESSE
2072C;15;BJ;NAD;C080.3036.03;OUI;;DesignationSuite2;Titre ou forme juridique du tiers bénéficiaire;NOM/DENOMINATION IDENTIFIANT ADRESSE
2072C;15;BJ;NAD;C082.3039.01;OUI;;Identifiant;SIRET du tiers bénéficiaire;NOM/DENOMINATION IDENTIFIANT ADRESSE
2072C;15;BK;RFF;C506.1154.01;OUI;;Valeur;Numéro d'ordre de l'immeuble attribué en jouissance;
2072C;15;BL;NAD;0000.3164.01;OUI;;AdresseVille;Ville des immeubles au 1er janvier de l'année;ADRESSE
2072C;15;BL;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays des immeubles au 1er janvier de l'année;ADRESSE
2072C;15;BL;NAD;0000.3251.01;OUI;;AdresseCodePostal;Code postal des immeubles au 1er janvier de l'année;ADRESSE
2072C;15;BL;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Adresse des immeubles au 1er janvier de l'année;ADRESSE
2072C;15;BL;NAD;C059.3042.02;OUI;;AdresseComplement;Complément d'adresse des immeubles au 1er janvier de l'année;ADRESSE
2072C;15;BL;NAD;C059.3042.03;OUI;;AdresseHameau;Lieu-dit, hameau des immeubles au 1er janvier de l'année;ADRESSE
2072C;15;BN;MOA;C516.5004.01;NON;;Valeur;Montant nominal des parts au 1er janvier de l'année déclarée;
2072C;15;CA;NAD;0000.3164.01;OUI;;AdresseVille;Ville de l'associé particulier ou BNC au 31/12;NOM/DENOMINATION IDENTIFIANT ADRESSE
2072C;15;CA;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays de l'associé particulier ou BNC au 31/12;NOM/DENOMINATION IDENTIFIANT ADRESSE
2072C;15;CA;NAD;0000.3251.01;OUI;;AdresseCodePostal;Code postal de l'associé particulier ou BNC au 31/12;NOM/DENOMINATION IDENTIFIANT ADRESSE
2072C;15;CA;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Adresse de l'associé particulier ou BNC au 31/12;NOM/DENOMINATION IDENTIFIANT ADRESSE
2072C;15;CA;NAD;C059.3042.02;OUI;;AdresseComplement;Complément d'adresse de l'associé particulier ou BNC au 31/12;NOM/DENOMINATION IDENTIFIANT ADRESSE
2072C;15;CA;NAD;C059.3042.03;OUI;;AdresseHameau;Lieu-dit, hameau de l'associé particulier ou BNC au 31/12;NOM/DENOMINATION IDENTIFIANT ADRESSE
2072C;15;CA;NAD;C080.3036.01;OUI;;Designation;Nom, prénom de l'associé particulier ou BNC au 31/12;NOM/DENOMINATION IDENTIFIANT ADRESSE
2072C;15;CA;NAD;C080.3036.02;OUI;;DesignationSuite1;Qualité, complément de nom de l'associé particulier ou BNC au 31/12;NOM/DENOMINATION IDENTIFIANT ADRESSE
2072C;15;CA;NAD;C080.3036.03;OUI;;DesignationSuite2;Titre de l'associé particulier ou BNC au 31/12;NOM/DENOMINATION IDENTIFIANT ADRESSE
2072C;15;CA;NAD;C082.3039.01;OUI;;Identifiant;SIRET de l'associé BNC au 31/12;NOM/DENOMINATION IDENTIFIANT ADRESSE
2072C;15;CB;DTM;C507.2380.01;OUI;102;Valeur;Date de naissance de l'associé particulier ou BNC au 31/12;Format attendu : yyyyMMdd
2072C;15;CC;NAD;0000.3164.01;OUI;;AdresseVille;Lieu de naissance de l'associé particulier ou BNC au 31/12;COMMUNE CODE POSTAL PAYS
2072C;15;CC;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays de naissance de l'associé particulier ou BNC au 31/12;COMMUNE CODE POSTAL PAYS
2072C;15;CC;NAD;0000.3251.01;OUI;;AdresseCodePostal;Code postal du lieu de naissance de l'associé particulier ou BNC au 31/12;COMMUNE CODE POSTAL PAYS
2072C;15;CD;QTY;C186.6060.01;OUI;;Valeur;Nombre de parts détenues dans la société immobilière;
2072C;15;CE;PCD;C501.5482.01;OUI;;Valeur;Nombre de parts détenues dans la société immobilière;
2072C;15;CF;MOA;C516.5004.01;OUI;;Valeur;Montant nominal des parts détenues dans la société immobilière;
2072C;15;CG;CCI;C889.7111.01;OUI;TBX;Valeur;Acquisition de parts au cours de l'année;
2072C;15;CH;CCI;C889.7111.01;OUI;TBX;Valeur;Cession de parts au cours de l'année;
2072C;15;CJ;QTY;C186.6060.01;OUI;;Valeur;Nombre de parts cédées;
2072C;15;CK;QTY;C186.6060.01;OUI;;Valeur;Nombre de parts acquises;
2072C;15;CL;CCI;C889.7111.01;OUI;TBX;Valeur;Jouissance gratuite de tout ou partie d'un immeuble détenu par la SCI;
2072C;15;CM;NAD;C080.3036.01;OUI;;Designation;Nom marital de l'associé particulier ou BNC au 31/12;NOM/DENOMINATION
2072C;15;CM;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément 1 de nom marital de l'associé particulier ou BNC au 31/12;NOM/DENOMINATION
2072C;15;CM;NAD;C080.3036.03;OUI;;DesignationSuite2;Complément 2 de nom marital de l'associé particulier ou BNC au 31/12;NOM/DENOMINATION
2072C;15;DA;NAD;0000.3164.01;OUI;;AdresseVille;Ville du cédant;NOM/DENOMINATION IDENTIFIANT ADRESSE
