Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire
2069A12;16;AT;NAD;C080.3036.03;NON;;DesignationSuite2;Forme juridique de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069A12;16;AT;NAD;C082.3039.01;NON;;Identifiant;Siren de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069A12;16;AU;CCI;C889.7111.01;NON;TBX;Valeur;Société bénéficiant du régimes fiscal des groupes;
2069A;16;AA;NAD;0000.3164.01;NON;;AdresseVille;Ville de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069A;16;AA;NAD;0000.3207.01;NON;;AdresseCodePays;Pays de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069A;16;AA;NAD;0000.3251.01;NON;;AdresseCodePostal;Code postal de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069A;16;AA;NAD;C059.3042.01;NON;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069A;16;AA;NAD;C059.3042.02;NON;;AdresseComplement;Complément de distribution de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069A;16;AA;NAD;C059.3042.03;NON;;AdresseHameau;Lieu-dit, hameau de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069A;16;AA;NAD;C080.3036.01;NON;;Designation;Désignation de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069A;16;AA;NAD;C080.3036.02;NON;;DesignationSuite1;Complément de désignation de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069A;16;AA;NAD;C080.3036.03;NON;;DesignationSuite2;Forme juridique de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069A;16;AA;NAD;C082.3039.01;NON;;Identifiant;Siren de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069A;16;AB;CCI;C889.7111.01;NON;TRE;Valeur;Activités;
2069A;16;AC;NAD;0000.3164.01;NON;;AdresseVille;Ville de l'ancienne adresse en cas de changement;ADRESSE
2069A;16;AC;NAD;0000.3207.01;NON;;AdresseCodePays;Pays de l'ancienne adresse en cas de changement;ADRESSE
2069A;16;AC;NAD;0000.3251.01;NON;;AdresseCodePostal;Code postal de l'ancienne adresse en cas de changement;ADRESSE
2069A;16;AC;NAD;C059.3042.01;NON;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie de l'ancienne adresse en cas de changement;ADRESSE
2069A;16;AC;NAD;C059.3042.02;NON;;AdresseComplement;Complément de distribution de l'ancienne adresse en cas de changement;ADRESSE
2069A;16;AC;NAD;C059.3042.03;NON;;AdresseHameau;Lieu-dit, hameau de l'ancienne adresse en cas de changement;ADRESSE
2069A;16;AD;CCI;C889.7111.01;NON;TBX;Valeur;Société bénéficiant du régimes fiscal des groupes;
2069A;16;AF;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt du groupe;
2069A;16;AG;CCI;C889.7111.01;NON;TBX;Valeur;Entreprises ayant engagé pour la 1er fois des dépenses de recherche en N-1;
2069A;16;AH;CCI;C889.7111.01;NON;TBX;Valeur;Entreprises nouvelles créées au cours de l'année déclarée;
2069A;16;AJ;DTM;C507.2380.01;NON;102;Valeur;Préciser la date de début d'activité;Format attendu : yyyyMMdd
2069A;16;AK;CCI;C889.7111.01;NON;TBX;Valeur;PME au sens communautaire;
2069A;16;AL;CCI;C889.7111.01;NON;TA4;Valeur;Préciser si entreprise autonome, partenaire et/ou liée;
2069A;16;AM;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires HT;
2069A;16;AN;QTY;C186.6060.01;NON;;Valeur;Nombre de salariés;
2069A;16;AP;QTY;C186.6060.01;NON;;Valeur;Nombre de chercheurs et techniciens;
2069A;16;AQ;CCI;C889.7111.01;NON;TBX;Valeur;Sociétés de personnes n'ayant pas opté pour l'IS;
2069A;16;AS;CCI;C889.7111.01;NON;TBX;Valeur;Société bénéficiant du régime des JEI;
2069A;16;AT;MOA;C516.5004.01;NON;;Valeur;Dotations aux amortissements des immobilisations affectées à la recherche;
2069A;16;AU;MOA;C516.5004.01;NON;;Valeur;Dotations aux amortissements pour les immobilisations sinistrées;
2069A;16;AV;MOA;C516.5004.01;NON;;Valeur;Dépenses de personnel relatives aux chercheurs et techniciens de recherche;
2069A;16;AW;MOA;C516.5004.01;NON;;Valeur;Rémunérations et justes prix au profit des salariés auteurs d'une invention résultant d'opérations de recherche;
2069A;16;AX;MOA;C516.5004.01;NON;;Valeur;Dépenses de personnel relatives aux jeunes docteurs;
2069A;16;AY;MOA;C516.5004.01;NON;;Valeur;Autres dépenses de fonctionnement (hors frais de collection);
2069A;16;AZ;MOA;C516.5004.01;NON;;Valeur;Montant total des dépenses de fonctionnement;
2069A;16;BA;MOA;C516.5004.01;NON;;Valeur;Prise et maintenance de brevets et de certificats d'obtention végétale (COV);
2069A;16;BB;MOA;C516.5004.01;NON;;Valeur;Dépenses de défense de brevets et de certificats d'obtention végétale (COV);
2069A;16;BC;MOA;C516.5004.01;NON;;Valeur;Dotations aux amortissements de brevets acquis en vue de la recherche et du développement expérimental et de certificats d'obtention végétale (COV);
2069A;16;BD;MOA;C516.5004.01;NON;;Valeur;Dépenses liées à la normalisation;
2069A;16;BE;MOA;C516.5004.01;NON;;Valeur;Primes et cotisations ou part des primes et cotisations afférentes à des contrats d'assurance de protection juridique prévoyant la prise en charge des dépenses exposées dans le cadre de litiges portant sur un brevet ou un certificat d'obtention végétale dont l'entreprise est titulaire dans la limite de 60 000 €;
2069A;16;BF;MOA;C516.5004.01;NON;;Valeur;Dépenses de veille technologique dans la limite de 60 000 €;
2069A;16;BG;MOA;C516.5004.01;NON;;Valeur;Montant total des dépenses de sous-traitance après plafonnements;
2069A;16;BH;MOA;C516.5004.01;NON;;Valeur;Plafonnement général des dépenses de sous-traitance;
2069A;16;BJ;MOA;C516.5004.01;NON;;Valeur;Montant total des dépenses de recherche réalisées par l'entreprise;
2069A;16;BK;MOA;C516.5004.01;NON;;Valeur;Opérations confiées à des organismes de recherche publics, à des établissements d'enseignement supérieur délivrant un diplôme conférant un grade de master, à des fondations de coopération scientifique agréées ou à des établissements publics de coopération scientifique, à des fondations reconnues d'utilité publique du secteur de la recherche agréées ou à des centres techniques exerçant des missions d'intérêt général, à certaines associations régies par la loi de 1901 et sociétés de capitaux avec un lien de dépendance en France :;
2069A;16;BL;MOA;C516.5004.01;NON;;Valeur;avec un lien de dépendance en à l'étranger :;
2069A;16;BM;MOA;C516.5004.01;NON;;Valeur;Opérations confiées à des organismes de recherche publics, à des établissements d'enseignement supérieur délivrant un diplôme conférant un grade de master, à des fondations de coopération scientifique agréées ou à des établissements publics de coopération scientifique, à des fondations reconnues d'utilité publique du secteur de la recherche agréées ou à des centres techniques exerçant des missions d'intérêt général, à certaines associations régies par la loi de 1901 et sociétés de capitaux sans lien de dépendance en France : (indiquer le double du montant);
2069A;16;BN;MOA;C516.5004.01;NON;;Valeur;sans lien de dépendance à l'étranger :;
2069A;16;BP;MOA;C516.5004.01;NON;;Valeur;Total des opérations confiées aux organismes de recherche publics;
2069A;16;BQ;MOA;C516.5004.01;NON;;Valeur;Opérations confiées à des organismes de recherche privés ou experts scientifiques ou techniques agréés avec un lien de dépendance en France;
2069A;16;BR;MOA;C516.5004.01;NON;;Valeur;avec un lien de dépendance à l'étranger;
2069A;16;BS;MOA;C516.5004.01;NON;;Valeur;Opérations confiées à des organismes de recherche privés ou experts scientifiques ou techniques agréés sans lien de dépendance en France;
2069A;16;BT;MOA;C516.5004.01;NON;;Valeur;sans lien de dépendance à l'étranger;
2069A;16;BU;MOA;C516.5004.01;NON;;Valeur;Total des opérations confiées à des organismes de recherche privés ou experts scientifiques ou techniques agréés;
2069A;16;BV;MOA;C516.5004.01;NON;;Valeur;Plafonnement des opérations de sous-traitance confiées à des organismes de recherche privés ou experts scientifiques ou techniques agréés;
2069A;16;BX;MOA;C516.5004.01;NON;;Valeur;Total des opérations de sous-traitance;
2069A;16;BY;MOA;C516.5004.01;NON;;Valeur;Plafonnement des opérations de sous-traitance confiées à des organismes avec un lien de dépendance;
2069A;16;BZ;MOA;C516.5004.01;NON;;Valeur;Montant plafonné des opérations de sous-traitance confiées à des organismes sans lien de dépendance;
2069A;16;CA;MOA;C516.5004.01;NON;;Valeur;Montant des dépenses de recherche;
2069A;16;CB;MOA;C516.5004.01;NON;;Valeur;Montant des subventions publiques remboursables ou non;
2069A;16;CC;MOA;C516.5004.01;NON;;Valeur;Pour les sous-traitants, le montant des sommes encaissées au titre des opérations de recherche qui leur ont été confiées;
2069A;16;CD;MOA;C516.5004.01;NON;;Valeur;Montant des dépenses exposées auprès de tiers au titre de prestations de conseil pour l'octroi du bénéfice du crédit d'impôt;
2069A;16;CE;MOA;C516.5004.01;NON;;Valeur;Montant des remboursements de subventions publiques;
2069A;16;CF;MOA;C516.5004.01;NON;;Valeur;Montant net total des dépenses de recherche;
2069A;16;CG;MOA;C516.5004.01;NON;;Valeur;Frais de collection;
2069A;16;CH;MOA;C516.5004.01;NON;;Valeur;Frais de défense des dessins et modèles dans la limite de 60 000€;
2069A;16;CJ;MOA;C516.5004.01;NON;;Valeur;Total des dépenses de collection;
2069A;16;CK;MOA;C516.5004.01;NON;;Valeur;Montant des subventions publiques remboursables ou non;
2069A;16;CL;MOA;C516.5004.01;NON;;Valeur;Montant des dépenses exposées auprès de tiers au titre de prestations de conseil pour l'octroi du bénéfice du crédit d'impôt;
2069A;16;CM;MOA;C516.5004.01;NON;;Valeur;Montant des remboursements de subventions publiques;
2069A;16;CN;MOA;C516.5004.01;NON;;Valeur;Montant net total des dépenses de collection;
2069A;16;CP;MOA;C516.5004.01;NON;;Valeur;Montant net total des dépenses de recherche et de collection;
2069A;16;CQ;MOA;C516.5004.01;NON;;Valeur;Montant net total des dépenses de recherche;
2069A;16;CR;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt;
2069A;16;CS;MOA;C516.5004.01;NON;;Valeur;Quote-part de crédit d'impôt résultant de la participation de l'entreprise dans des sociétés de personnes ou groupements assimilés;
2069A;16;CT;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt pour les dépenses de recherche;
2069A;16;CU;MOA;C516.5004.01;NON;;Valeur;Montant net total des dépenses de collection;
2069A;16;CV;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt pour dépenses de collection exposées par l'entreprise avant plafonnement;
2069A;16;CW;MOA;C516.5004.01;NON;;Valeur;Quote-part de crédit d'impôt résultant de la participation de l'entreprise dans des sociétés de personnes ou groupements assimilés;
2069A;16;CX;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt pour dépenses de collection avant plafonnement des aides;
2069A;16;CY;MOA;C516.5004.01;NON;;Valeur;Montant des aides de minimis accordées à l'entreprise dans les conditions du règlement;
2069A;16;CZ;MOA;C516.5004.01;NON;;Valeur;Montant cumulé;
2069A;16;DA;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt pour dépenses de collection après plafonnement;
2069A;16;DB;MOA;C516.5004.01;NON;;Valeur;Montant total du crédit d'impôt au titre des dépenses de recherche et de collection;
2069A;16;DC;MOA;C516.5004.01;NON;;Valeur;Montant net total des dépenses de recherche limité à 100 000 000 €;
2069A;16;DD;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt relatif aux dépenses de recherche;
2069A;16;DE;MOA;C516.5004.01;NON;;Valeur;Indiquer la part des dépenses de recherche supérieure à 100 000 000 €;
2069A;16;DF;MOA;C516.5004.01;NON;;Valeur;Déterminer le montant du crédit d'impôt relatif à la fraction supérieure à 100 000 000 €;
2069A;16;DG;MOA;C516.5004.01;NON;;Valeur;Montant total du crédit d'impôt;
2069A;16;DH;MOA;C516.5004.01;NON;;Valeur;Quote-part de crédit d'impôt résultant de la participation de l'entreprise dans des sociétés de personnes ou groupements assimilés;
2069A;16;DJ;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt pour les dépenses de recherche;
2069A;16;DK;MOA;C516.5004.01;NON;;Valeur;Montant net total des dépenses de collection;
2069A;16;DL;MOA;C516.5004.01;NON;;Valeur;Plafond disponible;
2069A;16;DM;MOA;C516.5004.01;NON;;Valeur;Crédit d'impôt pour dépenses de collection exposées par l'entreprise;
2069A;16;DN;MOA;C516.5004.01;NON;;Valeur;Crédit d'impôt lorsque la part des dépenses de collection excède le plafond disponible;
2069A;16;DP;MOA;C516.5004.01;NON;;Valeur;Crédit d'impôt pour dépenses de collection exposées par l'entreprise avant plafonnement;
2069A;16;DQ;MOA;C516.5004.01;NON;;Valeur;Quote-part de crédit d'impôt résultant de la participation de l'entreprise dans des sociétés de personnes ou groupements assimilés;
2069A;16;DR;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt avant plafonnement des aides;
2069A;16;DS;MOA;C516.5004.01;NON;;Valeur;Montant des aides de minimis accordées à l'entreprise dans les conditions du règlement (CE) n°1998/2006 de la Commission du 15 de. 2006;
2069A;16;DT;MOA;C516.5004.01;NON;;Valeur;Montant cumulé;
2069A;16;DU;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt pour dépenses de collection après plafonnement;
2069A;16;DV;MOA;C516.5004.01;NON;;Valeur;Montant total du crédit d'impôt au titre des dépenses de recherche et de collection;
2069A;16;DW;MOA;C516.5004.01;NON;;Valeur;Dotations aux amortissements des immobilisations affectées aux opérations de conception de prototypes ou installations pilites de nouveaux produits;
2069A;16;DX;MOA;C516.5004.01;NON;;Valeur;Dépenses de personnel affecté à la réalisation d'opérations de conception de prototypes ou installations pilotes de nouveaux produits;
2069A;16;DY;MOA;C516.5004.01;NON;;Valeur;Autres dépenses de fonctionnement;
2069A;16;DZ;MOA;C516.5004.01;NON;;Valeur;Dotations aux amortissements, frais de prise et de maintenance de brevets et de certificats d'obtention végétale, frais de dépôt de dessins et modèles;
2069A;16;EA;MOA;C516.5004.01;NON;;Valeur;Frais de défense des brevets, certificats d'obtention végétale, dessins et modèles;
2069A;16;EB;MOA;C516.5004.01;NON;;Valeur;Opérations confiées à des entreprises ou bureaux d'études et d'ingénierie agréés;
2069A;16;EC;MOA;C516.5004.01;NON;;Valeur;Montant total des dépenses d'innovation réalisées par l'entreprise;
2069A;16;ED;MOA;C516.5004.01;NON;;Valeur;Total des dépenses d'innovation après plafonnement;
2069A;16;EE;MOA;C516.5004.01;NON;;Valeur;Montant encaissé des subventions publiques remboursables ou non;
2069A;16;EF;MOA;C516.5004.01;NON;;Valeur;Pour les sous-traitants, montant des sommes au titre des travaux d'innovation qui leur ont été confiées;
2069A;16;EG;MOA;C516.5004.01;NON;;Valeur;Montant des dépenses exposées auprès de tiers au titre de prestations de conseil pour l'octroi du bénéfice du crédit d'impôt;
2069A;16;EH;MOA;C516.5004.01;NON;;Valeur;Montant des remboursements de subventions publiques;
2069A;16;EJ;MOA;C516.5004.01;NON;;Valeur;Montant total du crédit d'impôt;
2069A;16;EK;MOA;C516.5004.01;NON;;Valeur;Quote-part de crédit d'impôt résultant de la participation de l'entreprise dans des sociétés de personnes ou groupements assimilés;
2069A;16;EL;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt au titre des dépenses d'innovation;
2069A;16;EM;MOA;C516.5004.01;NON;;Valeur;Montant total du crédit d'impôt au titre des dépenses de recherche, de collection et d'innovation;
2069A;16;EN;NAD;0000.3164.01;OUI;;AdresseVille;Ville des sociétés de personnes ou groupement assimilés - Cadre V;COMPLET
2069A;16;EN;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays des sociétés de personnes ou groupement assimilés - Cadre V;COMPLET
2069A;16;EN;NAD;0000.3251.01;OUI;;AdresseCodePostal;Code postal des sociétés de personnes ou groupement assimilés - Cadre V;COMPLET
2069A;16;EN;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie des sociétés de personnes ou groupement assimilés - Cadre V;COMPLET
2069A;16;EN;NAD;C059.3042.02;OUI;;AdresseComplement;Complément de distribution des sociétés de personnes ou groupement assimilés - Cadre V;COMPLET
2069A;16;EN;NAD;C059.3042.03;OUI;;AdresseHameau;Lieu-dit, hameau des sociétés de personnes ou groupement assimilés - Cadre V;COMPLET
2069A;16;EN;NAD;C080.3036.01;OUI;;Designation;Désignation des sociétés de personnes ou groupement assimilés - Cadre V;COMPLET
2069A;16;EN;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de désignation des sociétés de personnes ou groupement assimilés - Cadre V;COMPLET
2069A;16;EN;NAD;C080.3036.03;OUI;;DesignationSuite2;Forme juridique des sociétés de personnes ou groupement assimilés - Cadre V;COMPLET
2069A;16;EN;NAD;C082.3039.01;OUI;;Identifiant;Siren des sociétés de personnes ou groupement assimilés - Cadre V;COMPLET
2069A;16;EP;PCD;C501.5482.01;OUI;;Valeur;% des droits détenus dans la société - Cadre V;
2069A;16;EQ;MOA;C516.5004.01;OUI;;Valeur;Quote-part du crédit d'impôt pour dépenses de recherche - Cadre V;
2069A;16;ER;MOA;C516.5004.01;OUI;;Valeur;Quote-part du crédit d'impôt pour dépenses de collection  - Cadre V;
2069A;16;ES;MOA;C516.5004.01;OUI;;Valeur;Quote-part du crédit d'impôt pour dépenses d'innovation  - Cadre V;
2069A;16;ET;MOA;C516.5004.01;NON;;Valeur;Quote-part du crédit d'impôt pour dépenses de recherche - TOTAL  - Cadre V;
2069A;16;EU;MOA;C516.5004.01;NON;;Valeur;Quote-part du crédit d'impôt pour dépenses de collection - TOTAL  - Cadre V;
2069A;16;EV;MOA;C516.5004.01;NON;;Valeur;Quote-part du crédit d'impôt pour dépenses d'innovation - TOTAL  - Cadre V;
2069A;16;EW;NAD;0000.3164.01;OUI;;AdresseVille;Ville des sociétés de personnes ou groupement assimilés - Cadre VI;COMPLET
2069A;16;EW;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays des sociétés de personnes ou groupement assimilés - Cadre VI;COMPLET
2069A;16;EW;NAD;0000.3251.01;OUI;;AdresseCodePostal;Code postal des sociétés de personnes ou groupement assimilés - Cadre VI;COMPLET
2069A;16;EW;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie des sociétés de personnes ou groupement assimilés - Cadre VI;COMPLET
2069A;16;EW;NAD;C059.3042.02;OUI;;AdresseComplement;Complément de distribution des sociétés de personnes ou groupement assimilés - Cadre VI;COMPLET
2069A;16;EW;NAD;C059.3042.03;OUI;;AdresseHameau;Lieu-dit, hameau des sociétés de personnes ou groupement assimilés - Cadre VI;COMPLET
2069A;16;EW;NAD;C080.3036.01;OUI;;Designation;Désignation des sociétés de personnes ou groupement assimilés  - Cadre VI;COMPLET
2069A;16;EW;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de désignation des sociétés de personnes ou groupement assimilés - Cadre VI;COMPLET
2069A;16;EW;NAD;C080.3036.03;OUI;;DesignationSuite2;Forme juridique des sociétés de personnes ou groupement assimilés - Cadre VI;COMPLET
2069A;16;EW;NAD;C082.3039.01;OUI;;Identifiant;Siren des sociétés de personnes ou groupement assimilés - Cadre VI;COMPLET
2069A;16;EX;PCD;C501.5482.01;OUI;;Valeur;% des droits détenus dans la société - Cadre VI;
2069A;16;EY;MOA;C516.5004.01;OUI;;Valeur;Quote-part du crédit d'impôt pour dépenses de recherche - Cadre VI;
2069A;16;EZ;MOA;C516.5004.01;OUI;;Valeur;Quote-part du crédit d'impôt pour dépenses de collection - Cadre VI;
2069A;16;FA;MOA;C516.5004.01;OUI;;Valeur;Quote-part du crédit d'impôt pour dépenses d'innovation - Cadre VI;
2069A;16;FB;MOA;C516.5004.01;NON;;Valeur;Quote-part du crédit d'impôt pour dépenses de recherche - TOTAL - Cadre VI;
2069A;16;FC;MOA;C516.5004.01;NON;;Valeur;Quote-part du crédit d'impôt pour dépenses de collection - TOTAL - Cadre VI;
2069A;16;FD;MOA;C516.5004.01;NON;;Valeur;Quote-part du crédit d'impôt pour dépenses d'innovation - TOTAL - Cadre VI;
2069A;16;FE;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt - Cas Général;
2069A;16;FF;MOA;C516.5004.01;NON;;Valeur;Montant imputé sur l'impôt sur les sociétés - Cas Général;
2069A;16;FG;MOA;C516.5004.01;NON;;Valeur;Montant restant à imputer les 3 années suivantes - Cas Général;
2069A;16;FH;MOA;C516.5004.01;NON;;Valeur;Montant du crédit d'impôt - Cas particuliers;
2069A;16;FJ;MOA;C516.5004.01;NON;;Valeur;Montant imputé sur l'impôt sur les sociétés - Cas particuliers;
2069A;16;FK;MOA;C516.5004.01;NON;;Valeur;Montant dont la restitution est demandée - Cas particuliers;
2069A;16;FL;MOA;C516.5004.01;NON;;Valeur;Montant des créances dont la mobilisation est demandée;
2069A;16;FM;MOA;C516.5004.01;NON;;Valeur;Montant des créances dont la mobilisation est demandée;
2069A;16;FQ;DTM;C507.2380.01;NON;602;Valeur;Dépenses engagées au titre de l'année;Format attendu : yyyy
2069A;16;FR;RFF;C506.1154.01;NON;;Valeur;Code activité NAF;
2069A;16;FS;QTY;C186.6060.01;NON;;Valeur;Nombre de sociétés constituant le groupe (y compris la société mère) pour lesquelles une déclaration 2069-A-SD est ou sera déposée;
2069A;16;FT;QTY;C186.6060.01;NON;;Valeur;"Nombre de ""jeunes docteurs""";
2069RCI;16;AA;NAD;0000.3164.01;NON;;AdresseVille;Ville de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069RCI;16;AA;NAD;0000.3207.01;NON;;AdresseCodePays;Pays de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069RCI;16;AA;NAD;0000.3251.01;NON;;AdresseCodePostal;Code postal de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069RCI;16;AA;NAD;C059.3042.01;NON;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069RCI;16;AA;NAD;C059.3042.02;NON;;AdresseComplement;Complément de distribution de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069RCI;16;AA;NAD;C059.3042.03;NON;;AdresseHameau;Lieu-dit, hameau de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069RCI;16;AA;NAD;C080.3036.01;NON;;Designation;Désignation de la société membre de groupe pour lequel le formulaire est déposé ou de la société tête de groupe;COMPLET
2069RCI;16;AA;NAD;C080.3036.02;NON;;DesignationSuite1;Complément de désignation de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069RCI;16;AA;NAD;C080.3036.03;NON;;DesignationSuite2;Forme juridique de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069RCI;16;AA;NAD;C082.3039.01;NON;;Identifiant;Siren de la société membre de groupe ou de la société tête de groupe pour lequel le formulaire est déposé;COMPLET
2069RCI;16;AB;CCI;C889.7111.01;NON;TBX;Valeur;Néant;
2069RCI;16;AC;CCI;C889.7111.01;NON;TBX;Valeur;Société bénéficiant du régimes fiscal des groupes;
2069RCI;16;AE;CCI;C889.7111.01;NON;TBX;Valeur;PME au sens communautaire;
2069RCI;16;AM;MOA;C516.5004.01;NON;;Valeur;Créances reportables CICE Montant total des rémunérations versées n'excédant pas 2,5 SMIC et ouvrant droit à crédit d'impôt;
2069RCI;16;AN;MOA;C516.5004.01;NON;;Valeur;Créances reportables CICE Montant des rémunérations éligibles à la majoration pour les salariés des professions pour lesquelles le paiement des congés et des charges sur les indemnités de congés est mutualisé entre les employeurs affiliés obligatoirement aux caisses de compensation prévue à l'article L.3141-30 du code du travail;
2069RCI;16;AP;MOA;C516.5004.01;NON;;Valeur;Créances reportables CICE Quote-part de crédit d'impôt résultant de la participation de l'entreprise dans des sociétés de personnes ou groupements assimilés;
2069RCI;16;AT;FTX;C108.4440.01;NON;;TexteLibre1;Précisions sur l'utilisation des crédits d'impôts;
2069RCI;16;AU;MOA;C516.5004.01;NON;;Valeur;Réduction d'impôt en faveur du mécénat - montant des dons et versements consentis à des organismes dont le siège est situé au sein de l'UE ou de l'EEE;
2069RCI;16;AV;MOA;C516.5004.01;NON;;Valeur;Dont prefinancement;
2069RCI;16;AW;CCI;C889.7111.01;OUI;CR7;Valeur;Crédit d'impôt déposé en cas de cessation au titre de l'année N;
2069RCI;16;AX;MOA;C516.5004.01;OUI;;Valeur;Montant CI déposé en cas de cessation au titre de l'année N;
2069RCI;16;AY;CCI;C889.7111.01;OUI;CR7;Valeur;Crédit d'impôt déposé au titre de l'année civile N-2, N-1 en cas d'exercice de plus de 12 mois;
2069RCI;16;AZ;MOA;C516.5004.01;OUI;;Valeur;Montant CI déposé au titre de l'année civile N-2, N-1 en cas d'exercice de plus de 12 mois;
2069RCI;16;BA;CCI;C889.7111.01;OUI;CR5;Valeur;Crédit d'impôt Dispense de déclaration spéciale;
2069RCI;16;BB;MOA;C516.5004.01;OUI;;Valeur;Montant Crédit d'impôt Dispense de déclaration spéciale;
2069RCI;16;BC;CCI;C889.7111.01;OUI;CR6;Valeur;Crédit d'impôt Dépôt obligatoire d'une déclaration spéciale;
2069RCI;16;BD;MOA;C516.5004.01;OUI;;Valeur;Montant Crédit d'impôt Dépôt obligatoire d'une déclaration spéciale;
2072C;16;AA;QTY;C186.6060.01;NON;;Valeur;Nombre d'annexes 1;
2072C;16;AB;QTY;C186.6060.01;NON;;Valeur;Nombre d'annexes 2;
2072C;16;AC;QTY;C186.6060.01;NON;;Valeur;Nombre d'annexes 8;
2072C;16;AD;MOA;C516.5004.01;NON;;Valeur;Revenu brut;
2072C;16;AE;MOA;C516.5004.01;NON;;Valeur;Paiement sur travaux;
2072C;16;AF;MOA;C516.5004.01;NON;;Valeur;Total frais et charges;
2072C;16;AJ;MOA;C516.5004.01;NON;;Valeur;Intérêts des emprunts;
2072C;16;AK;MOA;C516.5004.01;NON;;Valeur;Résultat net;
2072C;16;AL;MOA;C516.5004.01;NON;;Valeur;Total des produits d'exploitation BIC/IS;
2072C;16;AM;MOA;C516.5004.01;NON;;Valeur;Total des produits d'exploitation BA;
2072C;16;AN;MOA;C516.5004.01;NON;;Valeur;Résultat d'exploitation BIC/IS;
2072C;16;AP;MOA;C516.5004.01;NON;;Valeur;Résultat d'exploitation BA;
2072C;16;AQ;MOA;C516.5004.01;NON;;Valeur;Résultat financier BIC/IS;
2072C;16;AR;MOA;C516.5004.01;NON;;Valeur;Résultat financier BA;
2072C;16;AS;MOA;C516.5004.01;NON;;Valeur;Résultat exceptionnel BIC/IS;
2072C;16;AT;MOA;C516.5004.01;NON;;Valeur;Résultat exceptionnel BA;
2072C;16;AU;MOA;C516.5004.01;NON;;Valeur;Résultat fiscal BIC/IS;
2072C;16;AV;MOA;C516.5004.01;NON;;Valeur;Résultat fiscal BA;
2072C;16;BE;QTY;C186.6060.01;NON;;Valeur;Nombre d'associés;
2072C;16;BF;QTY;C186.6060.01;NON;;Valeur;Nombre total de parts de la société au 1er janvier de l'année déclarée;
2072C;16;BG;MOA;C516.5004.01;NON;;Valeur;Montant global des produits financiers réalisés par la société immobilière;
2072C;16;BH;MOA;C516.5004.01;NON;;Valeur;Montant global des produits exceptionnels (plus-values de cession) réalisés par la société immobilière;
2072C;16;BJ;NAD;0000.3164.01;OUI;;AdresseVille;Ville du tiers bénéficiaire;COMPLET
