Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire
2042-5-BIC;15;FA;MOA;C516.5004.01;NON;;Valeur;Revenus locations meublées non professionnelles hors CGA - Déclarant 1;8 numérique
2042-5-BIC;15;FB;MOA;C516.5004.01;NON;;Valeur;Revenus locations meublées non professionnelles hors CGA - Déclarant 2;8 numérique
2042-5-BIC;15;FC;MOA;C516.5004.01;NON;;Valeur;Revenus locations meublées non professionnelles hors CGA - PAC;8 numérique
2042-5-BIC;15;FD;MOA;C516.5004.01;NON;;Valeur;Loc. gîtes ruraux hors CGA déjà taxées aux prél. Soc. - Déclarant 1;8 numérique
2042-5-BIC;15;FE;MOA;C516.5004.01;NON;;Valeur;Loc. gîtes ruraux hors CGA déjà taxées aux prél. Soc. - Déclarant 2;8 numérique
2042-5-BIC;15;FF;MOA;C516.5004.01;NON;;Valeur;Loc. gîtes ruraux hors CGA déjà taxées aux prél. sociaux - PAC;8 numérique
2042-5-BIC;15;FG;MOA;C516.5004.01;NON;;Valeur;Locations meublées non professionnelles hors CGA - Déficit - Déclarant 1;8 numérique
2042-5-BIC;15;FH;MOA;C516.5004.01;NON;;Valeur;Locations meublées non professionnelles hors CGA - Déficit - Déclarant 2;8 numérique
2042-5-BIC;15;FI;MOA;C516.5004.01;NON;;Valeur;Locations meublées non professionnelles hors CGA - Déficit - PAC;8 numérique
2042-5-BIC;15;GA;MOA;C516.5004.01;NON;;Valeur;Locations meublées non professionnelles - Déficit de N-10;8 numérique
2042-5-BIC;15;GB;MOA;C516.5004.01;NON;;Valeur;Locations meublées non professionnelles - Déficit de N-9;8 numérique
2042-5-BIC;15;GC;MOA;C516.5004.01;NON;;Valeur;Locations meublées non professionnelles - Déficit de N-8;8 numérique
2042-5-BIC;15;GD;MOA;C516.5004.01;NON;;Valeur;Locations meublées non professionnelles - Déficit de N-7;8 numérique
2042-5-BIC;15;GE;MOA;C516.5004.01;NON;;Valeur;Locations meublées non professionnelles - Déficit de N-6;8 numérique
2042-5-BIC;15;GF;MOA;C516.5004.01;NON;;Valeur;Locations meublées non professionnelles - Déficit de N-5;8 numérique
2042-5-BIC;15;GG;MOA;C516.5004.01;NON;;Valeur;Locations meublées non professionnelles - Déficit de N-4;8 numérique
2042-5-BIC;15;GH;MOA;C516.5004.01;NON;;Valeur;Locations meublées non professionnelles - Déficit de N-3;8 numérique
2042-5-BIC;15;GI;MOA;C516.5004.01;NON;;Valeur;Locations meublées non professionnelles - Déficit de N-2;8 numérique
2042-5-BIC;15;GJ;MOA;C516.5004.01;NON;;Valeur;Locations meublées non professionnelles - Déficit de N-1;8 numérique
2042-5-BIC;15;HA;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel régime micro - Revenus exonérés - Déclarant 1;8 numérique
2042-5-BIC;15;HB;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel régime micro - Revenus exonérés - Déclarant 2;8 numérique
2042-5-BIC;15;HC;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel régime micro - Revenus exonérés - PAC;8 numérique
2042-5-BIC;15;HD;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel régime micro - Activités ventes - Déclarant 1;8 numérique
2042-5-BIC;15;HE;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel régime micro - Activités ventes - Déclarant 2;8 numérique
2042-5-BIC;15;HF;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel régime micro - Activités ventes - PAC;8 numérique
2042-5-BIC;15;HG;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel régime micro - Activités prestations - Déclarant 1;8 numérique
2042-5-BIC;15;HH;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel régime micro - Activites prestations - Déclarant 2;8 numérique
2042-5-BIC;15;HI;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel régime micro - Activités prestations - PAC;8 numérique
2042-5-BIC;15;HJ;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel régime micro - Plus-values à court terme - Déclarant 1;8 numérique
2042-5-BIC;15;HK;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel régime micro - Plus-values à court terme - Déclarant 2;8 numérique
2042-5-BIC;15;HL;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel régime micro - Plus-values à court terme - PAC;8 numérique
2042-5-BIC;15;HM;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel régime micro - Plus-values à 16 % - Déclarant 1;8 numérique
2042-5-BIC;15;HN;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel régime micro - Plus-values à 16 % - Déclarant 2;8 numérique
2042-5-BIC;15;HO;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel régime micro - Plus-values à 16 % - PAC;8 numérique
2042-5-BIC;15;HP;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel régime micro - Moins-values à long terme - Déclarant 1;8 numérique
2042-5-BIC;15;HQ;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel régime micro - Moins-values à long terme - Déclarant 2;8 numérique
2042-5-BIC;15;HR;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel régime micro - Moins-values à long terme - PAC;8 numérique
2042-5-BIC;15;HS;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel régime micro - Moins-values à court terme;8 numérique
2042-5-BIC;15;JA;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel sous CGA - Revenus exonérés - Déclarant 1;8 numérique
2042-5-BIC;15;JB;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel sous CGA - Revenus exonérés - Déclarant 2;8 numérique
2042-5-BIC;15;JC;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel sous CGA - Revenus exonérés - PAC;8 numérique
2042-5-BIC;15;JD;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel sous CGA - Régime normal - Bénéfice - Déclarant 1;8 numérique
2042-5-BIC;15;JE;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel sous CGA - Régime normal - Bénéfice - Déclarant 2;8 numérique
2042-5-BIC;15;JF;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel sous CGA - Régime normal - Bénéfices - PAC;8 numérique
2042-5-BIC;15;JG;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel sous CGA - Régime normal - Déficit - Déclarant 1;8 numérique
2042-5-BIC;15;JH;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel sous CGA - Régime normal - Déficit - Déclarant 2;8 numérique
2042-5-BIC;15;JI;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel sous CGA - Régime normal - Déficit - PAC;8 numérique
2042-5-BIC;15;KA;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel hors CGA - Revenus exonérés - Déclarant 1;8 numérique
2042-5-BIC;15;KB;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel hors CGA - Revenus exonérés - Déclarant 2;8 numérique
2042-5-BIC;15;KC;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel hors CGA - Revenus exonérés - PAC;8 numérique
2042-5-BIC;15;KD;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel hors CGA - Régime normal - Déclarant 1;8 numérique
2042-5-BIC;15;KE;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel hors CGA -  Régime normal - Déclarant 2;8 numérique
2042-5-BIC;15;KF;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel hors CGA - Régime normal - PAC;8 numérique
2042-5-BIC;15;KG;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel hors CGA - Régime normal - Déficits - Déclarant 1;8 numérique
2042-5-BIC;15;KH;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel hors CGA - Régime normal - Déficits - Déclarant 2;8 numérique
2042-5-BIC;15;KI;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel hors CGA - Régime normal - Déficit - PAC;8 numérique
2042-5-BIC;15;KJ;MOA;C516.5004.01;NON;;Valeur;BIC non professionnels - Plus-values à 16 % - Déclarant 1;8 numérique
2042-5-BIC;15;KK;MOA;C516.5004.01;NON;;Valeur;BIC non professionnels - Plus-values à 16 % - Déclarant 2;8 numérique
2042-5-BIC;15;KL;MOA;C516.5004.01;NON;;Valeur;BIC non professionnels - Plus-values à 16 % - PAC;8 numérique
2042-5-BIC;15;LA;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel - Déficit de N-6;8 numérique
2042-5-BIC;15;LB;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel - Déficit de N-5;8 numérique
2042-5-BIC;15;LC;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel - Déficit de N-4;8 numérique
2042-5-BIC;15;LD;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel - Déficit de N-3;8 numérique
2042-5-BIC;15;LE;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel - Déficit de N-2;8 numérique
2042-5-BIC;15;LF;MOA;C516.5004.01;NON;;Valeur;BIC non professionnel - Déficit de N-1;8 numérique
2042-5-BNC;15;AA;MOA;C516.5004.01;NON;;Valeur;BNC professionnel régime micro - Revenus exonérés - Déclarant 1;8 numérique
2042-5-BNC;15;AB;MOA;C516.5004.01;NON;;Valeur;BNC professionnel régime micro - Revenus exonérés - Déclarant 2;8 numérique
2042-5-BNC;15;AC;MOA;C516.5004.01;NON;;Valeur;BNC professionnel régime micro - Revenus exonérés - PAC;8 numérique
2042-5-BNC;15;AD;MOA;C516.5004.01;NON;;Valeur;BNC professionnel régime micro - Revenus imposables - Déclarant 1;8 numérique
2042-5-BNC;15;AE;MOA;C516.5004.01;NON;;Valeur;BNC professionnel régime micro - Revenus imposables - Déclarant 2;8 numérique
2042-5-BNC;15;AF;MOA;C516.5004.01;NON;;Valeur;BNC professionnel régime micro - Revenus imposables - PAC;8 numérique
2042-5-BNC;15;AG;MOA;C516.5004.01;NON;;Valeur;BNC professionnel régime micro - Plus-values à court terme - Déclarant 1;8 numérique
2042-5-BNC;15;AH;MOA;C516.5004.01;NON;;Valeur;BNC professionnel régime micro - Plus-values à court terme - Déclarant 2;8 numérique
2042-5-BNC;15;AI;MOA;C516.5004.01;NON;;Valeur;BNC professionnel régime micro - Plus-values à court terme - PAC;8 numérique
2042-5-BNC;15;AJ;MOA;C516.5004.01;NON;;Valeur;BNC professionnel régime micro - Plus-values à 16 % - Déclarant 1;8 numérique
2042-5-BNC;15;AK;MOA;C516.5004.01;NON;;Valeur;BNC professionnel régime micro - Plus-values à 16 % - Déclarant 2;8 numérique
2042-5-BNC;15;AL;MOA;C516.5004.01;NON;;Valeur;BNC professionnel régime micro - Plus-values à 16 % - PAC;8 numérique
2042-5-BNC;15;AM;MOA;C516.5004.01;NON;;Valeur;BNC professionnel régime micro - Moins-values à long terme - Déclarant 1;8 numérique
2042-5-BNC;15;AN;MOA;C516.5004.01;NON;;Valeur;BNC professionnel régime micro - Moins-values à long terme - Déclarant 2;8 numérique
2042-5-BNC;15;AO;MOA;C516.5004.01;NON;;Valeur;BNC professionnel régime micro - Moins-values à long terme - PAC;8 numérique
2042-5-BNC;15;AP;MOA;C516.5004.01;NON;;Valeur;BNC professionnel régime micro - Moins-values à court terme - Déclarant 1;8 numérique
2042-5-BNC;15;AQ;MOA;C516.5004.01;NON;;Valeur;BNC professionnel régime micro - Moins-values à court terme - Déclarant 2;8 numérique
2042-5-BNC;15;AR;MOA;C516.5004.01;NON;;Valeur;BNC professionnel régime micro - Moins-values à court terme - PAC;8 numérique
2042-5-BNC;15;BA;MOA;C516.5004.01;NON;;Valeur;BNC professionnel sous AA - Revenus exonérés - Déclarant 1;8 numérique
2042-5-BNC;15;BB;MOA;C516.5004.01;NON;;Valeur;BNC professionnel sous AA - Revenus exonérés - Déclarant 2;8 numérique
2042-5-BNC;15;BC;MOA;C516.5004.01;NON;;Valeur;BNC professionnel sous AA - Revenus exonérés - PAC;8 numérique
2042-5-BNC;15;BD;MOA;C516.5004.01;NON;;Valeur;BNC professionnel sous AA - Bénéfices - Déclarant 1;8 numérique
2042-5-BNC;15;BE;MOA;C516.5004.01;NON;;Valeur;BNC professionnel sous AA - Bénéfices - Déclarant 2;8 numérique
2042-5-BNC;15;BF;MOA;C516.5004.01;NON;;Valeur;BNC professionnel sous AA - Bénéfices - PAC;8 numérique
2042-5-BNC;15;BG;MOA;C516.5004.01;NON;;Valeur;BNC professionnel sous AA - Déficits - Déclarant 1;8 numérique
2042-5-BNC;15;BH;MOA;C516.5004.01;NON;;Valeur;BNC professionnel sous AA - Déficits - Déclarant 2;8 numérique
2042-5-BNC;15;BI;MOA;C516.5004.01;NON;;Valeur;BNC professionnel sous AA - Déficits - PAC;8 numérique
2042-5-BNC;15;BJ;MOA;C516.5004.01;NON;;Valeur;Honoraires prospection commerc. sous AA exonérés - Déclarant 1;8 numérique
2042-5-BNC;15;BK;MOA;C516.5004.01;NON;;Valeur;Honoraires prospection commerc.sous AA exonérés - Déclarant 2;8 numérique
2042-5-BNC;15;BL;MOA;C516.5004.01;NON;;Valeur;Honoraires prospection commerciale sous AA exonérés - PAC;8 numérique
2042-5-BNC;15;CA;MOA;C516.5004.01;NON;;Valeur;BNC professionnel hors CGA - Revenus exonérés - Déclarant 1;8 numérique
2042-5-BNC;15;CB;MOA;C516.5004.01;NON;;Valeur;BNC professionnel hors CGA - Revenus exonérés - Déclarant 2;8 numérique
2042-5-BNC;15;CC;MOA;C516.5004.01;NON;;Valeur;BNC professionnel hors CGA - Revenus exonérés - PAC;8 numérique
2042-5-BNC;15;CD;MOA;C516.5004.01;NON;;Valeur;BNC professionnel hors CGA - Bénéfices - Déclarant 1;8 numérique
2042-5-BNC;15;CE;MOA;C516.5004.01;NON;;Valeur;BNC professionnel hors CGA - Bénéfices - Déclarant 2;8 numérique
2042-5-BNC;15;CF;MOA;C516.5004.01;NON;;Valeur;BNC professionnel hors CGA - Bénéfices - PAC;8 numérique
2042-5-BNC;15;CG;MOA;C516.5004.01;NON;;Valeur;BNC professionnel hors CGA - Déficits  - Déclarant 1;8 numérique
2042-5-BNC;15;CH;MOA;C516.5004.01;NON;;Valeur;BNC professionnel hors CGA - Déficits - Déclarant 2;8 numérique
2042-5-BNC;15;CI;MOA;C516.5004.01;NON;;Valeur;BNC professionnel hors CGA - Déficits - PAC;8 numérique
2042-5-BNC;15;CJ;MOA;C516.5004.01;NON;;Valeur;Honoraires prospection commerc.hors AA exonérés - Déclarant 1;8 numérique
2042-5-BNC;15;CK;MOA;C516.5004.01;NON;;Valeur;Honoraires prospection commerc. hors AA exonérés - Déclarant 2;8 numérique
2042-5-BNC;15;CL;MOA;C516.5004.01;NON;;Valeur;Honoraires prospection commerciale hors AA exonérés - PAC;8 numérique
2042-5-BNC;15;DA;MOA;C516.5004.01;NON;;Valeur;BNC professionnels - Plus-values à 16 % - Déclarant 1;8 numérique
2042-5-BNC;15;DB;MOA;C516.5004.01;NON;;Valeur;BNC professionnels - Plus-values à 16 % - Déclarant 2;8 numérique
2042-5-BNC;15;DC;MOA;C516.5004.01;NON;;Valeur;BNC professionnels - Plus-values à 16 % - PAC;8 numérique
2042-5-BNC;15;DD;MOA;C516.5004.01;NON;;Valeur;Jeunes créateurs BNC professionnel - Abattement 50 % - Déclarant 1;8 numérique
2042-5-BNC;15;DE;MOA;C516.5004.01;NON;;Valeur;Jeunes créateurs BNC professionnel - Abattement 50 % - Déclarant 2;8 numérique
2042-5-BNC;15;DF;MOA;C516.5004.01;NON;;Valeur;Jeunes créateurs BNC professionnel - Abattement 50 % - PAC;8 numérique
2042-5-BNC;15;DI;MOA;C516.5004.01;NON;;Valeur;Indemnité cess. agent d'assurance - Déclarant 1;8 numérique
2042-5-BNC;15;DJ;MOA;C516.5004.01;NON;;Valeur;Indemnité cess. agent d'assurance - Déclarant 2;8 numérique
2042-5-BNC;15;EA;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel régime micro - Revenus exonérés - Déclarant 1;8 numérique
2042-5-BNC;15;EB;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel régime micro - Revenus exonérés - Déclarant 2;8 numérique
2042-5-BNC;15;EC;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel régime micro - Revenus exonérés - PAC;8 numérique
2042-5-BNC;15;ED;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel régime micro - Revenus imposables - Déclarant 1;8 numérique
2042-5-BNC;15;EE;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel régime micro - Revenus imposables - Déclarant 2;8 numérique
2042-5-BNC;15;EF;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel regime micro - Revenus imposables - PAC;8 numérique
2042-5-BNC;15;EG;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel régime micro - Plus-values à court terme - Déclarant 1;8 numérique
2042-5-BNC;15;EH;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel régime micro - Plus-values à court terme - Déclarant 2;8 numérique
2042-5-BNC;15;EI;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel régime micro - Plus-values à court terme - PAC;8 numérique
2042-5-BNC;15;EJ;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel régime micro - Plus-values à 16 % - Déclarant 1;8 numérique
2042-5-BNC;15;EK;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel régime micro - Plus-values à 16 % - Déclarant 2;8 numérique
2042-5-BNC;15;EL;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel régime micro - Plus-values à 16 % - PAC;8 numérique
2042-5-BNC;15;EM;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel régime micro - Moins-values à long terme - Déclarant 1;8 numérique
2042-5-BNC;15;EN;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel régime micro - Moins-values à long terme - Déclarant 2;8 numérique
2042-5-BNC;15;EO;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel régime micro - Moins-values à long terme - PAC;8 numérique
2042-5-BNC;15;EP;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel régime micro - Moins-values à court terme;8 numérique
2042-5-BNC;15;FA;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel sous AA - Revenus exonérés - Déclarant 1;8 numérique
2042-5-BNC;15;FB;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel sous AA - Revenus exonérés - Déclarant 2;8 numérique
2042-5-BNC;15;FC;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel sous AA - Revenus exonérés - PAC;8 numérique
2042-5-BNC;15;FD;MOA;C516.5004.01;NON;;Valeur;BNC non professionnelsous AA - Bénéfices - Déclarant 1;8 numérique
2042-5-BNC;15;FE;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel sous AA - Bénéfices - Déclarant 2;8 numérique
2042-5-BNC;15;FF;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel sous AA - Bénéfices - PAC;8 numérique
2042-5-BNC;15;FG;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel sous AA - Déficits - Déclarant 1;8 numérique
2042-5-BNC;15;FH;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel sous AA - Déficits - Déclarant 2;8 numérique
2042-5-BNC;15;FI;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel sous AA - Déficits - PAC;8 numérique
2042-5-BNC;15;GA;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel hors AA - Revenus exonérés - Déclarant 1;8 numérique
2042-5-BNC;15;GB;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel hors AA - Revenus exonérés - Déclarant 2;8 numérique
2042-5-BNC;15;GC;MOA;C516.5004.01;NON;;Valeur;BNC non professionnelhors AA - Revenus exonérés - PAC;8 numérique
2042-5-BNC;15;GD;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel hors AA. - Bénéfices - Déclarant 1;8 numérique
2042-5-BNC;15;GE;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel hors AA - Bénéfices - Déclarant 2;8 numérique
2042-5-BNC;15;GF;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel hors AA - Bénéfices - PAC;8 numérique
2042-5-BNC;15;GG;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel hors AA - Déficits - Déclarant 1;8 numérique
2042-5-BNC;15;GH;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel hors AA -  Déficits - Déclarant 2;8 numérique
2042-5-BNC;15;GI;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel hors AA - Déficit - PAC;8 numérique
2042-5-BNC;15;HA;MOA;C516.5004.01;NON;;Valeur;Inventeurs : produits taxables à 16 % - Déclarant 1;8 numérique
2042-5-BNC;15;HB;MOA;C516.5004.01;NON;;Valeur;Inventeurs : produits taxables à 16 % - Déclarant 2;8 numérique
2042-5-BNC;15;HC;MOA;C516.5004.01;NON;;Valeur;Inventeurs : produits taxables à 16 % - PAC;8 numérique
2042-5-BNC;15;HD;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel - Plus-values à 16 % - Déclarant 1;8 numérique
2042-5-BNC;15;HE;MOA;C516.5004.01;NON;;Valeur;BNC non professionnel - Plus-values à 16 % - Déclarant 2;8 numérique
2042-5-BNC;15;HF;MOA;C516.5004.01;NON;;Valeur;BNC non professionnels. Plus-values à 16 % - PAC;8 numérique
2042-5-BNC;15;HG;MOA;C516.5004.01;NON;;Valeur;Jeunes créateurs - BNC non professionnel - Abattement 50 % - Déclarant 1;8 numérique
2042-5-BNC;15;HH;MOA;C516.5004.01;NON;;Valeur;Jeunes créateurs - BNC non professionnel - Abattement 50 % - Déclarant 2;8 numérique
2042-5-BNC;15;HI;MOA;C516.5004.01;NON;;Valeur;Jeunes créateurs - BNC non professionnel - Abattement 50 % - PAC;8 numérique
2042-5-BNC;15;JA;MOA;C516.5004.01;NON;;Valeur;BNC non professionnels - Déficit de N-6;8 numérique
2042-5-BNC;15;JB;MOA;C516.5004.01;NON;;Valeur;BNC non professionnels - Déficit de N-5;8 numérique
2042-5-BNC;15;JC;MOA;C516.5004.01;NON;;Valeur;BNC non professionnels - Déficit de N-4;8 numérique
2042-5-BNC;15;JD;MOA;C516.5004.01;NON;;Valeur;BNC non professionnels - Déficit de N-3;8 numérique
2042-5-BNC;15;JE;MOA;C516.5004.01;NON;;Valeur;BNC non professionnels - Déficit de N-2;8 numérique
2042-5-BNC;15;JF;MOA;C516.5004.01;NON;;Valeur;BNC non professionnels - Déficit de N-1;8 numérique
2042-5-ICP;15;AA;MOA;C516.5004.01;NON;;Valeur;Revenus à imposer aux contributions sociales - Déclarant 1;8 numérique
2042-5-ICP;15;AB;MOA;C516.5004.01;NON;;Valeur;Revenus à imposer aux contributions sociales - Déclarant 2;8 numérique
2042-5-ICP;15;AC;MOA;C516.5004.01;NON;;Valeur;Revenus à imposer aux contributions sociales - PAC;8 numérique
2042-5-ICP;15;AD;MOA;C516.5004.01;NON;;Valeur;Plus-values exonérées à imposer aux contributions sociales - Déclarant 1;8 numérique
2042-5-ICP;15;AE;MOA;C516.5004.01;NON;;Valeur;Plus-values exonérés à imposer aux contributions sociales - Déclarant 2;8 numérique
2042-6;15;AA;MOA;C516.5004.01;NON;;Valeur;CSG déductible;8 numérique
2042-6;15;BA;MOA;C516.5004.01;NON;;Valeur;Pension alimentaire - décision avant le 1/1/06 - 1er enfant majeur;8 numérique
2042-6;15;BB;MOA;C516.5004.01;NON;;Valeur;Pension alimentaire - décision avant le 1/1/06 - 2ème enfant majeur;8 numérique
2042-6;15;BC;MOA;C516.5004.01;NON;;Valeur;Pension alimentaire - décision avant le 1/1/06 - 3ème enfant majeur;8 numérique
2042-6;15;BD;MOA;C516.5004.01;NON;;Valeur;Pension alimentaire - décision avant le 1/1/06 - 4ème enfant majeur;8 numérique
2042-6;15;BE;MOA;C516.5004.01;NON;;Valeur;Pensions alimemtaires - 1er enfant majeur imposé séparement;8 numérique
2042-6;15;BF;MOA;C516.5004.01;NON;;Valeur;Pensions alimentaires - 2ème enfant majeur imposé séparement;8 numérique
2042-6;15;BG;MOA;C516.5004.01;NON;;Valeur;Pensions alimentaires - 3ème enfant majeur imposé séparement;8 numérique
2042-6;15;BH;MOA;C516.5004.01;NON;;Valeur;Pensions alimentaires - 4ème enfant majeur imposé séparement;8 numérique
2042-6;15;BI;NAD;0000.3164.01;OUI;;AdresseVille;Adresse du bénéficiaire des pensions en France (Commune);
2042-6;15;BI;NAD;0000.3251.01;OUI;;AdresseCodePostal;Adresse du bénéficiaire des pensions en France (Code postal);5 alphanumérique fixe
2042-6;15;BI;NAD;C058.3124.01;OUI;;AdresseEtrangere1;Adresse du bénéficiaire des pensions à l'étranger : Ligne 1;
2042-6;15;BI;NAD;C058.3124.02;OUI;;AdresseEtrangere2;Adresse du bénéficiaire des pensions à l'étranger : Ligne 2;
2042-6;15;BI;NAD;C058.3124.03;OUI;;AdresseEtrangere3;Adresse du bénéficiaire des pensions à l'étranger : Ligne 3;
2042-6;15;BI;NAD;C058.3124.04;OUI;;AdresseEtrangere4;Adresse du bénéficiaire des pensions à l'étranger : Ligne 4;
2042-6;15;BI;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseRepetabilite, AdresseVoie;Adresse du bénéficiaire des pensions en France (N°, [0...9/A...Z], voie);35 alphanumérique dont position 1 à 4 : numérique  position 5 : [0..9/A..Z]
2042-6;15;BI;NAD;C059.3042.02;OUI;;AdresseComplement;Adresse du bénéficiaire des pensions en France (complément);
2042-6;15;BI;NAD;C059.3042.03;OUI;;AdresseHameau;Adresse du bénéficiaire des pensions en France (Lieu dit, Hameau);
2042-6;15;BI;NAD;C080.3036.01;OUI;;Designation;Nom du bénéficiaire des pensions;
2042-6;15;BI;NAD;C080.3036.02;OUI;;DesignationSuite1;Prénoms du bénéficiaire des pensions;
2042-6;15;BI;NAD;C819.3229.01;OUI;;AdresseCodeDivisionTerritoriale;Adresse du bénéficiaire des pensions à l'étranger : Pays (code INSEE - différent de 99100);5 numérique fixe
2042-6;15;CA;MOA;C516.5004.01;NON;;Valeur;Pensions alimentaires - décision de justice avant le 01/01/2006;8 numérique
2042-6;15;CB;NAD;0000.3164.01;OUI;;AdresseVille;Adresse des bénéficiaires des autres pensions alimentaires versées par décision de justice définitive avant 2006 en France (code revenu 6GP) : Ville;
2042-6;15;CB;NAD;0000.3251.01;OUI;;AdresseCodePostal;Adresse des bénéficiaires des autres pensions alimentaires versées par décision de justice définitive avant 2006 (code revenu 6GP) : Code Postal;5 alphanumérique fixe
2042-6;15;CB;NAD;C058.3124.01;OUI;;AdresseEtrangere1;Adresse du bénéficiaire des autres pensions alimentaires versées par décision de justice définitive avant 2006 à l'étranger (code revenu 6GP) : Ligne 1;
2042-6;15;CB;NAD;C058.3124.02;OUI;;AdresseEtrangere2;Adresse du bénéficiaire des autres pensions alimentaires versées par décision de justice définitive avant 2006 à l'étranger (code revenu 6GP) : Ligne 2;
2042-6;15;CB;NAD;C058.3124.03;OUI;;AdresseEtrangere3;Adresse du bénéficiaire des autres pensions alimentaires versées par décision de justice définitive avant 2006 à l'étranger (code revenu 6GP) : Ligne 3;
2042-6;15;CB;NAD;C058.3124.04;OUI;;AdresseEtrangere4;Adresse du bénéficiaire des autres pensions alimentaires versées par décision de justice définitive avant 2006 à l'étranger (code revenu 6GP) : Ligne 4;
2042-6;15;CB;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseRepetabilite, AdresseVoie;Adresse des bénéficiaires des autres pensions alimentaires versées par décision de justice définitive avant 2006 en France (code revenu 6GP) : N°, [0...9/A...Z], voie;35 alphanumérique dont position 1 à 4 : numérique  position 5 : [0..9/A..Z]
2042-6;15;CB;NAD;C059.3042.02;OUI;;AdresseComplement;Adresse des bénéficiaires des autres pensions alimentaires versées par décision de justice définitive avant 2006 en France (code revenu 6GP) : Complément;
